hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
12, 0.00000, 1497.8, -1.92873, 2884.96, -129.038, 2794.88, 124.811, 0.0000105012, 87.3974, 0.0000156196, -31.2637, 0.0000153775, -150.255
12, 900.00000, 1497.96, -1.92201, 2885.16, -129.036, 2795.17, 124.816, 0.0000105161, 87.4011, 0.0000156196, -31.2637, 0.0000149654, -149.349
12, 1800.00000, 1497.77, -1.94026, 2885.43, -129.036, 2795.22, 124.82, 0.0000105006, 88.699, 0.0000156723, -33.2066, 0.0000149654, -149.349
12, 2700.00000, 1497.57, -1.95849, 2885.69, -129.036, 2795.26, 124.825, 0.0000104931, 88.698, 0.0000156196, -31.2637, 0.0000151466, -151.821
13, 0.00000, 1497.37, -1.97672, 2885.96, -129.036, 2795.3, 124.829, 0.0000104938, 87.3956, 0.0000156723, -33.2066, 0.0000151466, -151.821
13, 900.00000, 1497.17, -1.99494, 2886.23, -129.036, 2795.34, 124.833, 0.0000105006, 88.699, 0.0000154163, -31.7236, 0.0000149654, -149.349
13, 1800.00000, 1496.73, -2.0278, 2886.34, -129.04, 2795.14, 124.832, 0.0000105012, 87.3974, 0.0000156723, -33.2066, 0.000015171, -149.808
13, 2700.00000, 1496.29, -2.06063, 2886.44, -129.044, 2794.94, 124.83, 0.0000104857, 88.6971, 0.0000156196, -31.2637, 0.000015171, -149.808
14, 0.00000, 1495.85, -2.09341, 2886.55, -129.048, 2794.75, 124.829, 0.0000104857, 88.6971, 0.0000156723, -33.2066, 0.000015171, -149.808
14, 900.00000, 1495.41, -2.12616, 2886.66, -129.053, 2794.55, 124.828, 0.0000105087, 87.3993, 0.0000156723, -33.2066, 0.0000149369, -151.39
14, 1800.00000, 1494.52, -2.18971, 2886.44, -129.066, 2793.88, 124.811, 0.0000104857, 88.6971, 0.0000156723, -33.2066, 0.0000149369, -151.39
14, 2700.00000, 1493.63, -2.2531, 2886.22, -129.079, 2793.21, 124.794, 0.0000104782, 88.6962, 0.0000158723, -32.7352, 0.000015171, -149.808
15, 0.00000, 1492.73, -2.31635, 2886, -129.092, 2792.54, 124.778, 0.0000104782, 88.6962, 0.0000156723, -33.2066, 0.0000149654, -149.349
15, 900.00000, 1491.83, -2.37944, 2885.78, -129.105, 2791.87, 124.761, 0.0000104782, 88.6962, 0.0000154163, -31.7236, 0.000015171, -149.808
15, 1800.00000, 1490.04, -2.48089, 2884.6, -129.13, 2790.12, 124.723, 0.0000104457, 90, 0.0000156723, -33.2066, 0.0000154163, -148.276
15, 2700.00000, 1487.3, -2.65087, 2884.15, -129.154, 2788.01, 124.695, 0.0000104484, 88.6925, 0.0000154163, -31.7236, 0.0000149369, -151.39
16, 0.00000, 1485.91, -2.71892, 2882.45, -129.183, 2786.39, 124.646, 0.0000104335, 88.6906, 0.0000154163, -31.7236, 0.000014728, -150.945
16, 900.00000, 1483.57, -2.85503, 2880.42, -129.229, 2784.25, 124.581, 0.0000104119, 87.3751, 0.0000156723, -33.2066, 0.000015171, -149.808
16, 1800.00000, 1481.85, -2.8981, 2877.58, -129.25, 2781.47, 124.527, 0.000010397, 87.3713, 0.0000156196, -31.2637, 0.0000154163, -148.276
16, 2700.00000, 1480.13, -2.94099, 2874.73, -129.27, 2778.68, 124.474, 0.0000104119, 87.3751, 0.0000156723, -33.2066, 0.0000153775, -150.255
17, 0.00000, 1478.42, -2.98369, 2871.89, -129.29, 2775.88, 124.42, 0.0000103673, 87.3638, 0.0000154163, -31.7236, 0.0000149654, -149.349
17, 900.00000, 1476.71, -3.02623, 2869.04, -129.31, 2773.09, 124.366, 0.0000103822, 87.3676, 0.0000154163, -31.7236, 0.0000150128, -147.319
