hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
13, 0.00000, 2384.32, -2.30676, 2437.54, -121.655, 2414.61, 118.127, 0.0000138216, 88.0229, 0.000014107, -30.4655, 0.000013548, -151.631
13, 900.00000, 2384.06, -2.32231, 2437.91, -121.655, 2414.59, 118.133, 0.0000138463, 86.0506, 0.0000143131, -29.9816, 0.0000137809, -149.886
13, 1800.00000, 2383.38, -2.35194, 2438.22, -121.661, 2414.28, 118.135, 0.0000138463, 86.0506, 0.0000142832, -33.4248, 0.0000136629, -150.751
13, 2700.00000, 2382.7, -2.38162, 2438.54, -121.667, 2413.96, 118.136, 0.0000138463, 86.0506, 0.0000144828, -32.9052, 0.0000137582, -152.103
14, 0.00000, 2382.02, -2.41131, 2438.85, -121.673, 2413.65, 118.137, 0.0000138067, 88.0208, 0.0000142294, -31.293, 0.0000139877, -150.376
14, 900.00000, 2381.33, -2.44103, 2439.17, -121.678, 2413.33, 118.139, 0.0000138314, 86.0463, 0.0000144828, -32.9052, 0.0000141954, -150.852
14, 1800.00000, 2379.79, -2.50479, 2439.56, -121.695, 2412.34, 118.128, 0.0000137985, 90, 0.0000142294, -31.293, 0.0000140808, -151.699
14, 2700.00000, 2378.24, -2.5687, 2439.95, -121.712, 2411.34, 118.118, 0.0000137687, 90, 0.0000145572, -31.6075, 0.0000139877, -150.376
15, 0.00000, 2376.68, -2.63271, 2440.35, -121.729, 2410.34, 118.108, 0.0000137769, 88.0165, 0.0000142294, -31.293, 0.0000137809, -149.886
15, 900.00000, 2375.12, -2.69682, 2440.74, -121.746, 2409.34, 118.097, 0.0000137538, 90, 0.0000144337, -30.8014, 0.0000138714, -151.232
15, 1800.00000, 2371.73, -2.80474, 2440.69, -121.781, 2407.07, 118.071, 0.000013762, 88.0144, 0.0000142294, -31.293, 0.0000140808, -151.699
15, 2700.00000, 2366.9, -2.97413, 2441.79, -121.817, 2404.23, 118.062, 0.0000137323, 88.0101, 0.0000142832, -33.4248, 0.0000144041, -151.314
16, 0.00000, 2364.05, -3.05604, 2441.1, -121.856, 2402.17, 118.022, 0.0000137025, 88.0057, 0.0000144828, -32.9052, 0.0000138714, -151.232
16, 900.00000, 2359.47, -3.20874, 2440.77, -121.917, 2399.2, 117.973, 0.0000136727, 88.0014, 0.0000142294, -31.293, 0.0000137582, -152.103
